"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"229",228,20140905,740000,4,2,2050,4400,1.5,0,0,4,9,2050,1922,0,98102,47.644,-122.319,2320,5500
"230",229,20150428,186375,3,1,1000,7636,1,0,0,2,7,1000,1952,0,98166,47.472,-122.344,1150,7600
"231",230,20140725,790000,3,2.25,2370,10289,1,0,0,4,9,1590,1977,0,98005,47.592,-122.166,2500,10004
"232",231,20150416,279000,6,1.75,2240,11180,2,0,0,4,7,2240,1955,0,98198,47.42,-122.323,1590,7955
"233",232,20140729,295000,3,2,1810,10530,1,0,2,3,8,1810,1991,0,98022,47.1913,-122.012,1910,10450
"234",233,20140703,940000,4,2,2490,9525,2,0,0,5,9,2490,1968,0,98040,47.5639,-122.217,2770,9525
"235",234,20141007,260000,4,2.5,1960,5238,2,0,0,3,7,1960,2003,0,98038,47.3483,-122.052,1800,5894
"236",235,20140722,791500,4,2,1510,3500,1.5,0,0,5,7,1510,1911,0,98103,47.6794,-122.357,1820,3750
"237",236,20140826,265000,3,1.75,1420,8250,1,0,0,3,7,1420,1954,0,98133,47.7535,-122.354,1740,8000
"238",237,20150501,245000,3,1.75,1740,11547,1,0,0,3,7,1740,1954,0,98178,47.4945,-122.22,880,78408
"239",238,20150424,485000,4,1.75,2560,43995,2,0,0,4,7,2560,1962,0,98052,47.6945,-122.093,2560,14764
"240",239,20141106,684000,4,3.5,3040,8414,2,0,0,3,9,2420,2010,0,98059,47.5222,-122.157,3470,8066
"241",240,20140909,425000,3,1.75,2500,6840,1,0,0,3,8,1300,1957,0,98125,47.7222,-122.32,1580,8691
"242",241,20141017,309600,4,1.75,1275,20000,1,0,0,4,6,1275,1991,0,98070,47.3796,-122.49,1660,20000
"243",242,20140718,552250,4,2.5,2580,5823,2,0,0,3,8,2580,2002,0,98065,47.5374,-121.875,2380,5823
"244",243,20140723,165000,4,1,1000,7134,1,0,0,3,6,1000,1943,0,98178,47.4897,-122.24,1020,7138
"245",244,20141021,206600,3,2,1390,13464,1,0,0,4,7,1390,1987,0,98030,47.3581,-122.173,1720,12080
"246",245,20150416,387000,4,1.75,2500,7690,1,0,0,3,7,1250,1973,0,98155,47.7713,-122.307,2040,8646
"247",246,20140604,299000,1,0.75,560,12120,1,0,0,3,4,560,1967,0,98014,47.675,-121.854,1300,19207
"248",247,20140922,855000,4,2.75,2270,10460,2,0,0,3,9,2270,1965,0,98040,47.5603,-122.222,2610,10180
"249",248,20150126,315000,3,1,1900,14400,1,0,0,4,7,1300,1954,0,98166,47.4147,-122.337,1940,14400
"250",249,20141203,437500,2,1,990,3120,1,0,2,5,7,790,1907,0,98103,47.68,-122.353,1930,3120
"251",250,20150324,252000,4,1.5,1550,19800,1,0,0,4,7,1050,1969,0,98001,47.3117,-122.27,1640,22654
"252",251,20140604,375000,4,1.75,2200,7475,1,0,0,5,7,1100,1955,0,98118,47.543,-122.28,1600,5766
"253",252,20140806,3e+05,4,2.5,1910,4862,2,0,0,3,7,1910,2005,0,98038,47.3607,-122.034,2010,5091
"254",253,20141006,420000,4,1,1750,9600,1.5,0,0,4,7,1750,1954,0,98006,47.5759,-122.137,1750,10530
"255",254,20140505,9e+05,3,1,1330,77972,1,0,0,3,7,1330,1928,1954,98033,47.6891,-122.159,1340,17689
"256",255,20140805,679900,3,2.5,2440,5750,2,0,2,3,9,1980,2000,0,98116,47.565,-122.381,1520,5750
"257",256,20140605,463000,3,2.5,1640,29970,2,0,0,3,7,1640,1992,0,98053,47.6359,-121.974,1580,28399
"258",257,20140828,380000,5,2.5,2760,11340,2,0,0,4,9,2760,1978,0,98059,47.4769,-122.141,2470,11340
"259",258,20141210,329500,4,2.5,1820,7912,2,0,0,3,7,1820,1994,0,98038,47.3845,-122.029,1820,8168
"260",259,20140819,604950,3,2.5,2110,5608,1,0,0,3,8,1340,2013,0,98033,47.6743,-122.184,2040,9363
"261",260,20140917,795000,5,2.5,3040,9570,1,0,2,4,8,1640,1966,0,98006,47.5651,-122.164,2920,8800
"262",261,20150130,465000,3,2,1840,40438,2,0,0,3,7,1840,1994,0,98045,47.4853,-121.709,1380,44049
"263",262,20150326,673000,4,2.5,2990,10400,2,0,0,3,9,2990,2002,0,98166,47.4508,-122.359,2140,17449
"264",263,20141001,810000,4,2.5,3520,15420,2,0,0,3,10,3520,1991,0,98074,47.6375,-122.016,3400,21455
"265",264,20141120,338000,4,3,2090,7500,1,0,0,3,7,1370,1986,0,98056,47.4888,-122.182,1810,7650
"266",265,20141001,315000,4,2.25,2180,10754,1,0,0,5,7,1100,1954,0,98133,47.7711,-122.341,1810,6929
"267",266,20141223,380000,5,3,3450,9914,2,0,0,3,9,3450,2004,0,98023,47.2813,-122.345,2860,9721
"268",267,20140811,297000,3,2.25,1450,7562,2,0,0,3,7,1450,1994,0,98056,47.5038,-122.189,1650,7625
"269",268,20140520,730000,4,2.5,3230,7331,2,0,0,3,10,3230,2004,0,98075,47.5823,-121.97,3480,7447
"270",269,20141027,275000,3,3,1590,7750,1,0,0,3,7,1060,1997,0,98038,47.3624,-122.045,1680,7500
"271",270,20150421,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,1904,2014,98144,47.592,-122.307,1590,2577
"272",271,20140916,270000,2,1.5,1380,209959,1,0,0,1,6,1380,1954,0,98011,47.7461,-122.195,3130,19868
"273",272,20140805,950000,3,3,4040,14338,2,0,0,3,10,3030,1986,0,98077,47.7268,-122.06,3360,14142
"274",273,20150313,389000,4,2.25,2130,5337,2,0,0,3,7,2130,2001,0,98019,47.7237,-121.959,2300,6930
"275",274,20150121,560000,4,2.25,2550,7800,1,0,0,3,8,1580,1968,0,98052,47.6283,-122.095,2420,8050
"276",275,20140728,1350000,5,3.5,4800,14984,2,0,2,3,11,3480,1998,0,98006,47.5543,-122.148,4050,19009
"277",276,20141111,799000,4,2.25,2510,11585,2,0,0,4,8,2510,1969,0,98040,47.5483,-122.226,2450,9691
"278",277,20140515,252350,3,2,1650,7352,1,0,0,3,7,1160,1979,0,98058,47.4612,-122.169,1710,7350
"279",278,20140801,385000,4,1.5,2040,10726,1,0,0,3,7,1380,1954,0,98177,47.772,-122.358,1610,10020
"280",279,20141210,345000,4,1,1550,7620,1.5,0,0,3,7,1550,1957,0,98106,47.5287,-122.35,1450,7620
"281",280,20140618,330000,3,2.5,1600,26977,2,0,0,3,8,1600,2005,0,98019,47.7736,-121.901,1790,27743
"282",281,20140512,927000,4,2.75,3300,12090,2,0,0,3,8,3300,1953,0,98004,47.6294,-122.218,3180,12239
"283",282,20140728,1118000,4,2.5,3840,16619,2,0,1,4,10,3840,1983,0,98040,47.5634,-122.213,3600,16553
"284",283,20150430,330000,2,1,1220,10000,1,0,0,5,7,1220,1950,0,98028,47.7405,-122.241,2000,9600
"285",284,20140619,378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,1909,2011,98118,47.5644,-122.289,1060,3500
"286",285,20140619,269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,1968,0,98058,47.4556,-122.157,1390,8750
"287",286,20140825,360000,4,1.75,3730,16980,1,0,0,4,7,2150,1974,0,98022,47.1775,-122.022,1880,16963
"288",287,20150422,352000,2,1,940,5000,1,0,0,4,7,940,1937,0,98117,47.6879,-122.385,1560,4500
"289",288,20150224,437000,3,2.5,1750,22357,2,0,0,3,8,1750,1994,0,98045,47.4807,-121.779,2430,22357
"290",289,20140912,650000,3,3.25,1510,2000,2,0,0,3,9,1330,2001,0,98116,47.5815,-122.402,1510,1352
"291",290,20140806,450000,3,2,1290,1213,3,0,0,3,8,1290,2001,0,98103,47.6609,-122.344,1290,3235
"292",291,20150427,364950,4,2.5,1930,6957,2,0,0,3,8,1930,1995,0,98055,47.4309,-122.191,2090,6996
"293",292,20140911,840000,4,3.5,2840,40139,1,0,4,4,10,2840,1986,0,98038,47.401,-122.026,3180,36852
"294",293,20150318,268000,3,2.5,1550,8134,2,0,0,3,7,1550,1991,0,98031,47.404,-122.191,1550,8134
"295",294,20140716,517534,2,1,833,143947,1,0,0,3,5,833,2006,0,98070,47.3889,-122.482,1380,143947
"296",295,20141104,632925,3,2.5,2990,32239,2,0,0,4,8,2990,1978,0,98077,47.7718,-122.095,2990,36497
"297",296,20140723,577500,3,2.5,2000,7251,2,0,0,3,9,2000,1995,0,98034,47.7067,-122.2,2450,8118
"298",297,20150212,339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,1920,0,98178,47.504,-122.227,2850,6867
"299",298,20140909,570000,3,1.75,2910,37461,1,0,0,4,7,1530,1967,0,98052,47.7015,-122.164,2520,18295
"300",299,20141223,355000,3,2.25,1860,5028,2,0,0,3,8,1860,2012,0,98019,47.7318,-121.982,2320,5465
"301",300,20140710,1550000,5,4.25,6070,171626,2,0,0,3,12,6070,1999,0,98024,47.5954,-121.95,4680,211267
"302",301,20141203,482000,2,1,950,3960,1,0,0,3,7,950,1941,0,98103,47.6885,-122.337,1320,4050
"303",302,20140730,625000,3,1.75,1600,9135,1,0,0,5,7,1600,1955,0,98006,47.5724,-122.179,1580,9800
"304",303,20150107,380000,3,2.5,2280,10255,2,0,0,4,8,2280,1985,0,98058,47.4334,-122.161,2310,10094
"305",304,20140717,375000,2,1,940,5120,1,0,0,3,7,940,1909,0,98122,47.6073,-122.308,1300,5120
"306",305,20141114,310000,5,1.75,2190,27260,1,0,0,4,7,2190,1947,1974,98166,47.4546,-122.337,1620,39480
"307",306,20150225,1300000,3,2,2350,15021,1,0,0,4,8,1770,1976,0,98004,47.6408,-122.219,3530,15715
"308",307,20140506,397000,4,2,1440,7680,1,0,0,3,7,1200,1971,0,98034,47.7245,-122.2,1460,9660
"309",308,20150512,365000,3,2.5,2200,4052,2,0,0,3,8,2200,2005,0,98058,47.4362,-122.178,2310,5082
"310",309,20140908,988000,4,3,4040,19700,2,0,0,3,11,4040,1987,0,98052,47.7205,-122.127,3930,21887
"311",310,20140722,1e+06,4,2.5,2610,3277,1.5,0,0,5,8,1920,1922,0,98103,47.6636,-122.33,1810,3277
"312",311,20140903,237000,3,2.5,1490,2138,2,0,0,3,7,1490,2005,0,98055,47.4324,-122.197,1490,2094
"313",312,20140919,525000,4,2.5,2450,5280,2,0,0,3,8,2450,2003,0,98011,47.7734,-122.224,2300,4674
"314",313,20140916,749000,4,2.5,1710,9627,1,0,0,3,9,1440,1976,2014,98006,47.559,-122.164,2140,9131
"315",314,20150312,843000,3,2.5,3130,8750,2,0,0,3,10,3130,1991,0,98052,47.6954,-122.103,2860,9003
"316",315,20140708,438000,2,2,1270,1372,3,0,0,3,8,1270,2000,0,98115,47.6776,-122.318,1610,3090
"317",316,20140916,578000,3,1.75,2120,10875,1,0,2,3,8,1540,1977,0,98146,47.504,-122.382,2460,11760
"318",317,20140923,227950,3,1.5,1670,8230,1,0,0,5,7,1670,1954,0,98001,47.2613,-122.255,2077,4910
"319",318,20140722,196000,3,2.25,2070,11576,2,0,0,3,7,2070,1974,0,98001,47.3417,-122.271,1890,7519
"320",319,20140715,641000,2,1,1420,5332,1,0,0,3,8,1070,1953,0,98105,47.6694,-122.275,2400,5406
"321",320,20150422,350000,3,1.5,1250,219978,1,0,0,4,6,1250,1980,0,98038,47.4056,-121.955,1930,210394
"322",321,20141110,1030000,3,2.5,3545,9816,1,0,0,3,10,2610,2005,0,98027,47.5534,-122.078,3630,7704
"323",322,20150319,505000,3,2,1260,5460,1,0,0,3,7,1260,1972,0,98034,47.7355,-122.18,1510,5460
"324",323,20141009,475000,5,2.5,2340,7200,1,0,0,3,7,1300,1975,0,98034,47.7206,-122.211,1930,7221
"325",324,20141105,520000,3,2.25,2590,9263,1,0,0,5,8,1440,1977,0,98028,47.7691,-122.262,2580,9450
"326",325,20150502,1450000,3,4.5,3970,24920,2,0,2,3,10,3260,1977,1999,98034,47.7183,-122.258,2610,13838
"327",326,20141231,333500,3,1.75,1220,9732,1,0,0,3,7,1220,1965,0,98011,47.7736,-122.214,1630,10007
"328",327,20150222,232000,3,1,1400,10403,1,0,0,4,6,1400,1976,0,98038,47.362,-122.029,1230,10209
"329",328,20150421,691100,3,2.75,2360,16117,1,0,0,4,8,1710,1983,0,98006,47.5698,-122.121,2120,16117
"330",329,20141014,811000,3,1.75,1870,9897,1,0,0,4,8,1870,1960,0,98040,47.5505,-122.221,1900,10005
"331",330,20140520,551000,3,2.5,2830,5802,2,0,0,3,9,2830,2001,0,98028,47.7605,-122.234,2500,5788
"332",331,20150108,496500,3,2.5,2260,3640,2,0,0,3,8,2260,1994,0,98072,47.7356,-122.157,2350,3710
"333",332,20141126,705000,3,3,1970,20978,2,1,3,4,9,1770,1980,0,98070,47.3844,-122.438,2280,75396
"334",333,20140612,578000,4,2.5,3140,9225,1,0,2,5,9,1770,1966,0,98055,47.4904,-122.226,2460,9600
"335",334,20150128,255000,3,1.75,1240,8659,1,0,0,5,7,1240,1986,0,98042,47.3663,-122.089,1490,8223
"336",335,20140626,1050000,4,3.5,3450,7832,2,0,0,3,10,3450,2007,0,98006,47.5637,-122.123,3220,8567
"337",336,20150305,348000,3,2.25,2570,8491,2,0,0,4,8,2570,1989,0,98042,47.3759,-122.125,2400,8049
"338",337,20141104,230000,3,2,1510,3413,2,0,0,3,7,1510,1985,0,98031,47.3912,-122.167,1570,3777
"339",338,20141112,330000,3,1,980,7000,1,0,0,3,6,980,1953,0,98133,47.7617,-122.357,1220,7000
"340",339,20140523,80000,1,0.75,430,5050,1,0,0,2,4,430,1912,0,98014,47.6499,-121.909,1200,7500
"341",340,20150107,340500,3,2,2270,28025,1,0,0,4,7,1920,1947,0,98168,47.4857,-122.318,1770,14833
"342",341,20150106,342500,3,2.5,1810,5192,2,0,0,3,8,1810,1993,0,98038,47.3724,-122.042,1810,6200
"343",342,20140623,290900,2,2,1610,17600,2,0,0,3,6,1610,1930,1983,98178,47.4855,-122.266,1310,12950
"344",343,20150213,868700,3,4.25,3840,6161,2,0,0,3,10,3840,2000,0,98074,47.6336,-122.064,3230,7709
"345",344,20141113,1199000,4,2.75,4110,8400,2,0,1,3,9,3130,1928,2013,98125,47.717,-122.281,2820,8400
"346",345,20141014,1150000,4,3.25,4190,10259,2,0,0,3,11,3150,2000,0,98074,47.6332,-122.066,4300,11919
"347",346,20140811,859900,4,2.75,3390,6298,2,0,0,3,9,3390,2011,0,98074,47.5906,-122.062,3390,7111
"348",347,20140808,520000,4,2.25,1890,3006,2,0,0,3,7,1890,2003,0,98029,47.5461,-121.998,1580,3000
"349",348,20140901,438924,3,1.5,1050,4590,1,0,0,3,7,850,1949,0,98115,47.6943,-122.29,1770,5400
"350",349,20150406,315000,2,1,630,6550,1,0,0,3,5,630,1918,0,98126,47.5486,-122.38,1420,6550
"351",350,20140718,590000,4,2.75,2910,10650,1,0,2,3,8,1780,1975,0,98033,47.6658,-122.188,2920,10988
"352",351,20141104,378500,4,1.75,1700,8640,1,0,0,3,7,850,1955,0,98006,47.5772,-122.153,1620,9000
"353",352,20140603,328500,3,2.5,1950,8130,2,0,0,4,9,1950,1990,0,98042,47.3875,-122.161,2350,7691
"354",353,20150325,849950,3,3,2990,9773,2,0,0,4,8,2990,1973,0,98005,47.6344,-122.174,2230,11553
"355",354,20141027,525000,3,1.5,1350,6000,1,0,2,3,7,900,1950,0,98136,47.5275,-122.391,1730,6012
"356",355,20150428,295000,4,2.5,2160,7725,1,0,0,4,8,1460,1978,0,98023,47.3078,-122.378,2060,8250
"357",356,20140711,1067000,6,3.5,4860,11793,2,0,0,3,11,3860,1998,0,98006,47.5521,-122.137,3600,11793
"358",357,20140721,207950,2,2,890,5000,1,0,0,3,6,890,1917,0,98118,47.5158,-122.264,1860,5000
"359",358,20141216,699900,4,2.75,2810,7302,2,0,0,3,9,2810,2002,0,98075,47.5985,-121.977,2820,7302
"360",359,20150210,1280000,5,2.5,3400,9500,2,0,1,4,8,3400,1977,0,98027,47.5645,-122.082,3080,11081
"361",360,20150205,370000,3,2,1680,5036,1,0,1,4,7,1680,1987,0,98055,47.4734,-122.186,1680,4921
"362",361,20150127,232000,3,1.75,1300,11230,1,0,0,5,7,1300,1968,0,98042,47.3811,-122.087,1300,10794
"363",362,20141030,669950,5,2.5,2820,14062,2,0,0,4,7,2380,1960,0,98034,47.7081,-122.215,1910,10392
"364",363,20150128,725000,4,2,2110,4140,2,0,0,3,9,1710,1925,2003,98116,47.5836,-122.387,1440,4420
"365",364,20140917,299000,3,2.75,3080,19635,1,0,2,4,7,1610,1958,0,98032,47.3841,-122.284,2424,12410
"366",365,20140818,625000,2,1.5,1490,5750,1.5,0,0,4,7,1190,1900,0,98116,47.5872,-122.39,1590,4025
"367",366,20141106,437500,3,2.5,2120,4500,2,0,0,3,7,2120,2000,0,98065,47.5322,-121.88,2530,4816
"368",367,20140519,475000,2,1,1490,3825,1,0,0,3,7,860,1929,0,98117,47.6799,-122.381,1460,3825
"369",368,20140502,342000,3,2,1930,11947,1,0,0,4,8,1930,1966,0,98042,47.3672,-122.151,2200,12825
"370",369,20150210,280000,3,1.5,1670,11610,1,0,0,4,7,1670,1963,0,98055,47.4404,-122.191,1930,10200
"371",370,20140521,240000,2,1.75,1330,7200,1,0,0,3,7,1330,1993,0,98188,47.4467,-122.281,1450,11682
"372",371,20140527,529000,3,1,1210,3328,1.5,0,0,4,7,1210,1924,0,98107,47.6729,-122.363,1640,3333
"373",372,20150202,442000,3,1,1190,5100,1,0,0,4,7,1030,1941,0,98136,47.5346,-122.385,1690,5100
"374",373,20140508,615000,2,1,1540,6872,1,0,0,4,7,820,1946,0,98119,47.6454,-122.373,1420,5538
"375",374,20140612,1485000,4,3.75,4030,10800,2,0,0,3,10,4030,2006,0,98033,47.6821,-122.196,2160,7200
"376",375,20150305,480000,4,2.5,2600,7787,2,0,0,3,8,2600,2005,0,98059,47.4877,-122.139,2830,7787
"377",376,20140721,1095000,5,3.5,4410,57063,2,0,0,4,9,4410,1990,0,98053,47.6554,-122.018,2900,50529
"378",377,20141105,290000,4,1,1330,8184,1.5,0,0,3,7,1330,1949,0,98133,47.7343,-122.347,1220,660
"379",378,20140820,615000,3,1.75,1900,5000,1,0,0,5,7,950,1951,0,98116,47.5789,-122.393,1770,5000
"380",379,20150311,3e+05,2,1,1100,7680,1,0,0,4,7,1100,1950,0,98133,47.7439,-122.339,1460,7680
"381",380,20141029,308000,3,1,1980,39150,1.5,0,0,3,6,1580,1932,0,98030,47.3818,-122.225,1860,11811
"382",381,20141114,2250000,4,2.25,4760,8036,2.5,0,0,5,9,3390,1916,0,98112,47.6415,-122.285,2950,9323
"383",382,20150325,288000,3,1,1190,7560,1,0,0,5,6,1190,1958,0,98058,47.452,-122.177,1190,7560
"384",383,20140818,275000,2,1,940,5000,1,0,0,3,6,940,1951,0,98126,47.5186,-122.374,940,5000
"385",384,20141121,727500,2,2,1240,9119,1,0,0,4,7,1240,1952,0,98004,47.6221,-122.193,1380,9121
"386",385,20140618,1600000,6,5,6050,230652,2,0,3,3,11,6050,2001,0,98024,47.6033,-121.943,4210,233971
"387",386,20141105,365000,4,1,1590,7085,1.5,0,0,3,6,1590,1944,0,98125,47.7315,-122.305,1320,7085
"388",387,20141008,662000,3,1.75,2500,36947,1,0,0,3,9,2500,1984,0,98052,47.6917,-122.084,2590,28837
"389",388,20150429,270500,3,2.5,1780,7848,1,0,0,3,7,1320,1978,0,98038,47.3608,-122.056,1680,7848
"390",389,20150224,970000,4,3.25,4740,76230,2,0,0,3,10,4740,1987,0,98075,47.5931,-122.071,3340,49206
"391",390,20150218,204000,3,1,1040,7405,1,0,0,4,6,1040,1971,0,98010,47.3105,-122.021,1580,7405
"392",391,20150218,358000,3,2.25,1610,6655,2,0,0,4,7,1610,1985,0,98058,47.4296,-122.161,1780,7529
"393",392,20150501,452000,4,1.75,1570,8268,1,0,0,3,7,1570,1979,0,98011,47.7373,-122.197,1870,8190
"394",393,20141204,595000,2,2,1510,4000,1,0,0,4,7,1010,1900,0,98103,47.6582,-122.345,1920,4000
"395",394,20150410,249000,3,2,1360,6082,1,0,0,3,7,1360,1994,0,98042,47.3577,-122.16,1360,6987
"396",395,20150310,346900,4,2.5,1970,5106,2,0,0,3,8,1970,1999,0,98055,47.449,-122.205,2230,5109
"397",396,20150218,2125000,3,2.5,5403,24069,2,1,4,4,12,5403,1976,0,98166,47.4169,-122.348,3980,104374
"398",397,20141030,280000,4,2.5,1560,4350,2,0,0,3,7,1560,2003,0,98056,47.5025,-122.186,1560,4350
"399",398,20141013,318888,4,1.75,2320,12000,1,0,0,4,8,2270,1973,0,98032,47.3644,-122.28,2120,9880
"400",399,20141121,375000,3,2.25,2120,18500,2,0,0,4,8,2120,1983,0,98031,47.3914,-122.169,2120,14479
"401",400,20150422,910000,4,2.5,3350,29242,2,0,0,3,11,3350,1988,0,98052,47.7197,-122.131,3920,24728
"402",401,20140523,782000,4,2.5,2380,9614,2,0,0,4,10,2380,1991,0,98006,47.5623,-122.116,2560,9770
"403",402,20150319,259950,2,2,1070,649,2,0,0,3,9,720,2008,0,98106,47.5213,-122.357,1070,928
"404",403,20140923,315000,4,2.75,2300,18360,1,0,0,4,7,1560,1979,0,98058,47.4518,-122.16,1870,9588
"405",404,20140528,215000,2,1,1320,8865,1,0,0,4,6,1320,1943,0,98168,47.4949,-122.3,1190,6490
"406",405,20140723,705000,3,1.75,2180,10221,1,0,2,4,7,1140,1946,0,98040,47.5885,-122.248,2180,8535
"407",406,20141013,1450000,3,3,4380,6320,2,0,3,5,10,3580,1952,0,98199,47.6452,-122.411,3080,7680
"408",407,20150508,451000,3,1.75,1790,9813,2,0,0,3,7,1790,1949,0,98155,47.749,-122.305,1520,10125
"409",408,20140902,261000,2,1,750,8125,1,0,0,4,6,750,1943,0,98055,47.4727,-122.198,1340,8750
"410",409,20141117,396000,3,1.5,1300,8280,1,0,0,5,7,1300,1956,0,98028,47.7403,-122.256,1570,8692
"411",410,20140722,725000,4,2.5,2990,29170,2,0,3,3,9,2990,1999,0,98059,47.5146,-122.117,3715,29170
"412",411,20140620,1950000,7,3.5,4640,15235,2,0,1,3,11,2860,1965,2003,98040,47.5666,-122.231,3230,20697
"413",412,20140715,238000,4,1,1400,7242,1.5,0,0,3,7,1400,1959,0,98188,47.4339,-122.291,1310,7314
"414",413,20150427,750000,6,1.75,2750,9563,2,0,0,4,8,2750,1973,0,98052,47.6368,-122.097,2040,9563
"415",414,20140707,404950,4,2.25,2340,217014,1,0,0,4,8,2340,1982,0,98092,47.2953,-122.083,2340,107898
"416",415,20141217,880000,3,2.5,2870,5163,2,0,0,3,9,2870,2014,0,98103,47.6935,-122.352,1630,7995
"417",416,20141216,638700,3,1.75,2080,9162,1,0,0,3,7,1370,1960,0,98005,47.5846,-122.168,1870,8944
"418",417,20140728,435000,3,2.5,1840,5680,2,0,0,3,7,1840,2008,0,98053,47.6969,-122.026,1600,4697
"419",418,20141231,260000,3,1,1180,5350,1.5,0,0,4,6,1180,1959,0,98178,47.505,-122.259,1490,5350
"420",419,20141022,610000,3,1,1180,3400,1.5,0,0,3,8,1180,1907,0,98109,47.6376,-122.353,1440,3400
"421",420,20140718,338900,4,2.5,1830,5612,2,0,0,3,7,1830,2003,0,98038,47.3572,-122.015,1830,5998
"422",421,20150123,720000,4,4,3200,7708,2,0,0,3,10,3200,2004,0,98075,47.5816,-121.97,3480,7944
"423",422,20150424,442000,5,3,2560,5445,1.5,0,0,4,7,1760,1927,0,98108,47.5502,-122.311,1080,5445
"424",423,20150102,263500,3,1.75,1330,9917,1,0,0,3,7,1040,1981,0,98058,47.4478,-122.161,1330,9081
"425",424,20141209,266000,3,2.5,1805,3402,2,0,0,3,7,1805,2009,0,98002,47.3521,-122.212,2095,3402
"426",425,20141211,930000,4,4,6050,84942,2.5,0,2,3,9,4150,2009,0,98077,47.7466,-122.029,2700,199504
"427",426,20150127,530000,4,2.5,2320,5493,2,0,0,3,8,2320,2004,0,98028,47.7727,-122.229,2450,5471
"428",427,20141211,180000,3,1,1384,8960,1,0,0,4,6,1384,1965,0,98023,47.3062,-122.371,1000,8470
"429",428,20140516,619000,3,2.5,2720,6439,2,0,0,3,9,2720,2005,0,98065,47.5422,-121.86,3180,7320
"430",429,20140821,264000,3,1.5,1820,10608,1,0,0,4,7,1820,1962,0,98003,47.3366,-122.306,1380,8976
"431",430,20140701,730000,2,2.25,2130,4920,1.5,0,4,4,7,1530,1941,0,98116,47.573,-122.409,2130,4920
"432",431,20141117,268500,4,1.75,1420,7500,1,0,0,4,7,1080,1981,0,98031,47.4025,-122.176,1500,7260
"433",432,20140715,330000,3,1.75,1510,15744,1,0,0,3,7,1510,1985,0,98045,47.476,-121.755,1470,15744
"434",433,20140819,640000,3,2.5,2160,4000,1.5,0,0,3,8,1960,1903,2013,98122,47.6045,-122.307,2160,5120
"435",434,20140708,9e+05,3,2.5,3180,12600,2,0,0,4,11,3180,1978,0,98074,47.6366,-122.058,3030,12835
"436",435,20150314,685000,3,2,2060,2900,1.5,0,0,5,8,1330,1931,0,98144,47.5897,-122.292,1910,3900
"437",436,20140904,505000,3,1.5,1830,217800,1,0,0,3,7,1010,1981,0,98053,47.6277,-121.972,2450,165963
"438",437,20141021,265000,3,1.75,1820,32666,1,0,0,4,7,1820,1966,0,98022,47.1803,-121.974,2050,43560
"439",438,20150324,290000,3,2.5,1610,2937,2,0,0,3,8,1610,2006,0,98055,47.4489,-122.188,1610,3049
"440",439,20140902,296000,4,2.5,1780,3600,2,0,0,3,7,1780,2006,0,98038,47.3665,-122.017,2020,3802
"441",440,20150213,360000,4,2.5,1840,9611,2,0,0,3,7,1840,1996,0,98178,47.4964,-122.251,1830,8505
"442",441,20140604,240500,3,1.75,1460,10584,1,0,0,3,7,990,1997,0,98168,47.492,-122.317,1220,12012
"443",442,20140722,372500,2,2.5,1400,2958,2,0,0,3,8,1400,2007,0,98126,47.5496,-122.373,1540,2385
"444",443,20141002,595000,3,2.5,3370,14402,2,0,2,3,9,3370,2004,0,98045,47.5008,-121.776,3330,9691
"445",444,20141017,515000,4,3,3590,8249,2,0,0,3,9,3590,1997,0,98023,47.2846,-122.341,2860,7995
"446",445,20141009,507000,2,1.75,1670,6460,1,0,0,3,8,1670,2004,0,98053,47.7123,-122.027,2170,6254
"447",446,20150204,399950,4,2,2420,31465,1,0,0,3,9,2420,1984,0,98092,47.3131,-122.115,2560,32186
"448",447,20140820,185000,3,1.75,1430,10816,2,0,0,3,7,1430,1994,0,98010,47.3122,-121.996,1560,10816
"449",448,20140825,460000,3,1.75,1440,7070,1,0,0,3,7,1440,1980,0,98052,47.6947,-122.125,1440,7210
"450",449,20150408,469000,4,2.75,3550,13938,1,0,0,5,8,2100,1966,0,98188,47.425,-122.283,2050,9000
"451",450,20141126,223000,3,2,1670,6824,1,0,0,3,7,1300,1990,0,98042,47.3666,-122.084,1660,7586
"452",451,20150417,590000,4,3.5,3100,15842,2,0,0,3,8,2400,1996,0,98028,47.7466,-122.242,2200,19400
"453",452,20141209,340000,2,2.5,1100,1760,3,0,0,3,7,1100,1997,0,98103,47.6972,-122.35,1200,1415
"454",453,20141105,650000,3,2,1870,3388,1,0,0,4,8,1230,1925,0,98199,47.6372,-122.395,1780,4050
"455",454,20140925,533600,3,2.5,1930,5080,2,0,0,4,8,1930,1990,0,98029,47.5694,-122.001,2190,5085
"456",455,20150114,425000,3,2.25,1820,8814,1,0,0,3,7,1280,1967,0,98125,47.7162,-122.309,1810,7515
"457",456,20150113,175000,3,1,1250,9775,1,0,0,3,7,1250,1971,0,98045,47.4474,-121.771,1390,9650
"458",457,20140623,577000,3,2.5,2060,5750,1,0,0,3,7,1330,1976,0,98116,47.5671,-122.391,1920,5750
